# GALON_TRUE   GALAT_TRUE    PAR_TRUE     PML_TRUE     PMB_TRUE     VRAD_TRUE     SIG_ALPHA    SIG_DELTA    SIGPAR_EQ    SIG_PMALPHA   SIG_PMDELTA   ALPHA          DELTA           LAMBDA         BETA            Lz_TRUE     E_HMV_TRUE   E_HdZ_TRUE
  1.7281874    -1.0570672    19.830288    356.64688    -714.4546    -273.0063     230.77911    167.06401    262.13498    163.30132     119.9048      0.023889406    0.0026951274    0.022990588    -0.007029051    1876.853    -50123.023   -64901.35   
  2.070623     -0.9198742    31.56803     1113.9144    -594.3788    -352.43814    130.1037     94.737076    148.28412    92.03842      67.89254      0.17834538     0.17590722      0.23292236     0.091209814     2121.0906   -50371.945   -55530.54   
  1.8089253    -1.0177312    21.383423    477.53766    -707.3356    -298.20978    209.58601    151.72205    238.06238    148.30489     108.8936      0.049791258    0.053287506     0.06686352     0.029101765     2064.1777   -49167.438   -61096.367  
  1.8211015    -1.0334485    22.656504    511.89447    -752.39124   -305.30487    194.8621     141.06322    221.33794    137.88612     101.24357     0.060392596    0.04006797      0.07133114     0.012763229     1944.7291   -49316.18    -61764.273  
  1.941412     -0.8628558    34.503532    975.1218     -583.30133   -382.94977    115.4922     85.91179     133.8835     81.79626      61.604412     0.08886922     0.22212431      0.17028046     0.16848303      2020.9812   -50497.285   -54241.56   
  1.9572319    -0.98131114   46.226772    1328.4165    -1053.9309   -401.58777    85.38852     62.177013    97.32054     60.405853     44.55864      0.119563386    0.107204184     0.15215318     0.051017784     1672.5896   -50965.41    -57079.473  
  1.8770514    -0.96987903   21.918299    572.4101     -633.71344   -306.48306    202.79138    147.66579    231.12904    143.45941     105.823456    0.07296084     0.109281        0.110368736    0.07130087      2250.398    -49234.188   -58402.75   
  2.008864     -0.98959345   34.943096    1089.0425    -839.51324   -364.06726    116.8367     84.57961     132.71124    82.67467      60.704285     0.14914903     0.10314157      0.17760964     0.035676178     1789.0544   -50451.82    -57957.656  
  1.696957     -0.99138933   18.942827    287.23816    -631.13696   -285.87714    245.67775    178.89417    280.00827    173.79823     128.20302     6.2674594      0.057546258     0.008489286    0.059047543     1918.8114   -48970.164   -60552.473  
  2.1240532    -0.80647635   48.383442    1830.181     -342.96625   -406.46844    79.93327     59.460384    92.66207     56.611984     42.637012     0.2089005      0.2906939       0.30620408     0.18498749      2051.9624   -51207.07    -52065.688  
  1.7753333    -0.98757476   22.866442    449.3617     -709.05804   -317.30005    192.95839    140.50572    219.922      136.50331     100.69225     0.023235427    0.076388575     0.051728826    0.06083979      1933.7772   -49517.082   -60038.176  
  2.2596242    -0.79363674   54.438007    2392.211     -55.63893    -399.69147    70.635315    52.543865    81.883484    50.026794     37.677414     0.30806473     0.2994355       0.39831284     0.1560268       1999.4585   -51270.715   -51278.473  
  1.7770215    -1.0063543    20.775991    420.36856    -675.43506   -296.4365     219.31474    158.7648     249.11295    155.18903     113.94832     0.030167293    0.058904804     0.0511106      0.04204801      2009.3508   -49172.785   -60819.863  
  1.7846551    -0.9869518    19.707067    412.6603     -633.72034   -290.05542    234.22107    170.5518     266.95065    165.6935      122.224525    0.027918248    0.07861792      0.056908853    0.06102462      2164.1755   -48922.21    -59664.67   
  1.9220719    -0.88698995   35.038116    956.5798     -661.03296   -384.31433    115.46149    84.909386    132.77434    81.72687      60.8496       0.08119625     0.19605146      0.15272237     0.14761466      1968.0895   -50382.66    -54945.7    
  1.8455292    -1.0056401    19.167685    461.85843    -610.7901    -277.50958    244.3957     176.92125    277.60165    172.93652     126.97951     0.06509025     0.07031514      0.08765384     0.03866016      2176.8489   -48768.0     -60124.64   
  2.0968437    -0.7229017    46.765686    1650.8677    -69.88537    -411.84424    81.76569     62.646816    96.893745    57.9135       45.012897     0.18520229     0.3735665       0.3192162      0.269892        2060.8833   -51039.742   -50347.29   
  1.8165337    -0.99806476   20.168283    458.90274    -648.37744   -282.66925    228.97533    165.75822    260.08612    162.02493     118.96762     0.047941297    0.073283516     0.07312479     0.048183303     2132.2085   -50321.047   -61368.836  
  1.9192035    -0.9301232    29.60135     822.4597     -683.4599    -356.88916    140.56189    103.36801    161.63843    99.493645     74.07782      0.08827209     0.15344818      0.14199917     0.10577625      2060.5564   -49890.42    -56406.125  
  1.8781621    -0.97282344   20.278214    528.94165    -597.3552    -291.66455    226.70506    165.0789     258.38437    160.37651     118.30242     0.074275196    0.10656903      0.11048951     0.06829292      2298.2654   -49011.582   -58471.16   
  1.8487613    -0.91128474   26.492807    612.7084     -623.3611    -348.50864    160.62814    118.12456    184.71352    113.697105    84.652985     0.04185165     0.16182455      0.103049114    0.13177972      1991.1075   -49851.24    -56328.02   
  3.3156135    1.3715769     133.44028    11960.632    3866.5376    275.60922     25.752447    21.797832    33.313667    18.381046     15.660272     3.1517122      0.54179627      2.915392       0.49675134      1878.0518   -51869.047   -55574.312  
  2.016399     -0.9447499    24.708324    814.7302     -579.37573   -318.9024     176.88803    128.80383    201.606      125.13476     92.3062       0.14805475     0.1481753       0.19438566     0.0774939       2284.9854   -49656.484   -56698.812  
  2.704453     0.9472066     178.57335    11397.16     15752.305    94.19733      16.093925    18.345654    27.352564    11.471959     12.917806     2.8086145      0.94551265      2.4085884      0.7312347       1821.0846   -51679.203   -52095.72   
  1.8082708    -0.95896024   19.710838    420.12924    -580.97345   -294.58963    236.33531    172.09132    269.36032    167.18916     123.32781     0.032033004    0.1093318       0.07295627     0.08755833      2111.0461   -48882.08    -58137.617  
  2.1084893    -0.61369365   74.1444      2536.9094    831.5957     -450.92468    49.08463     39.072056    60.19053     34.92892      28.138784     0.19021311     0.48306063      0.37109363     0.36779764      1849.9409   -51624.914   -49815.383  
  2.0258741    -0.90085465   32.18465     1057.8807    -608.493     -362.62457    128.32043    94.365746    147.56143    90.8288       67.62643      0.14882927     0.1924346       0.2126715      0.11784637      2108.215    -50336.598   -55025.76   
  2.0671904    -0.832092     46.79479     1615.3007    -494.6993    -408.84833    83.8926      62.405632    97.25189     59.41614      44.748947     0.16981186     0.26332125      0.26008487     0.17479299      1973.8202   -51065.03    -52765.11   
  2.2982628    -0.69558877   70.75696     3247.4478    651.83734    -416.1499     53.68515     40.6724      63.066433    38.009327     29.172764     0.35118765     0.39310873      0.47305936     0.22699398      1983.4563   -51512.418   -50001.566  
  2.236349     -0.76473254   58.435898    2516.7197    11.367926    -411.77667    66.36615     49.368137    76.93448     47.003197     35.400208     0.29363716     0.3297901       0.3973476      0.18932393      2027.4081   -51265.703   -50803.75   
  1.8901013    -0.92020935   24.892109    633.0276     -614.7708    -335.75543    174.68494    128.4618     200.87805    123.64689     92.06108      0.06880232     0.15936533      0.12662917     0.11887661      2097.558    -49656.336   -56371.227  
  2.2046075    -0.5931852    57.727966    2294.2942    679.7409     -419.5747     65.29168     50.824066    78.40999     46.32636      36.581333     0.28030175     0.50266594      0.45697978     0.35285488      2082.1497   -51154.164   -48387.29   
  1.9189295    -0.97042614   28.983023    790.6494     -751.0259    -347.70682    147.06384    107.086876   167.61424    104.03643     76.74292      0.0963165      0.11394125      0.13357516     0.06635644      1942.1819   -50097.68    -58222.04   
  1.9630688    -0.9151741    32.172775    968.6682     -689.9884    -366.12958    129.00276    94.867516    148.34605    91.31176      67.986015     0.11188255     0.17299049      0.17132814     0.11442611      2090.8203   -50374.78    -55872.68   
  1.8193471    -0.93721944   21.113443    477.92422    -587.2608    -309.3982     215.6635     158.59708    248.00113    152.65266     113.65728     0.031862002    0.13201119      0.08190411     0.108417116     2230.329    -49129.92    -57234.547  
  1.7969781    -1.0115206    21.00646     456.42728    -670.9494    -296.0418     220.35707    159.51936    250.29689    155.92657     114.48987     0.04190157     0.05732427      0.06123714     0.035937686     2045.986    -49100.29    -60846.28   
  2.044735     -0.80431277   50.7012      1648.3177    -400.76147   -421.73322    76.49516     57.95349     89.86241     54.158916     41.567833     0.15151991     0.2897329       0.25441584     0.20603757      1879.0862   -51049.996   -52110.16   
  2.3218627    -0.6949049    75.38163     3553.117     744.4696     -417.49762    50.55872     38.303787    59.39367     35.7958       27.473846     0.37066865     0.3909261       0.48926747     0.2181073       1979.3203   -51668.37    -50158.91   
  1.8852481    -0.96876645   21.124054    563.69385    -613.488     -299.78912    218.23378    158.9104     248.72932    154.38371     113.88182     0.077235855    0.1114481       0.115141295    0.07159954      2319.1948   -49047.047   -58197.234  
  1.7844278    -1.0316893    19.651907    405.2503     -670.2961    -274.05774    241.11662    174.54747    273.87704    170.61621     125.27581     0.04191599     0.036118608     0.052816585    0.016474245     1962.7263   -50090.74    -63122.438  
  2.065405     -0.9057952    33.527046    1194.6036    -594.10364   -361.81702    123.59675    90.89198     142.12944    87.48524      65.136986     0.17410442     0.18972775      0.2345351      0.10555632      2163.0317   -50496.664   -55039.04   
  1.84117      -1.0405481    27.901335    650.7551     -860.70953   -335.52435    155.44528    112.52887    176.56557    109.99444     80.76396      0.07217245     0.03605582      0.08054337     0.0044084205    1743.3546   -49880.375   -61649.29   
  1.6314232    -1.0129162    20.788567    250.10304    -712.53503   -301.84885    224.35622    162.4144     254.8394     158.75641     116.56769     6.244169       0.023391832     6.2566905      0.036979523     1797.5591   -49183.72    -62194.203  
  1.7651477    -1.0159074    19.42834     384.77762    -655.4384    -275.5109     245.50294    177.72278    278.8593     173.72002     127.55479     0.027318213    0.04781865      0.04408441     0.03300924      2022.0828   -50062.504   -62421.832  
  2.4692903    0.12040407    145.58472    7681.8623    10885.381    -280.93185    19.957964    22.750315    33.91972     14.226295     16.01928      0.99969286     1.1026827       1.2369597      0.7312279       2027.189    -51835.844   -50548.625  
  2.0081873    -0.8571585    39.762825    1253.742     -566.3967    -393.97388    101.32914    75.37624     117.46507    71.7654       54.049732     0.13214205     0.23451339      0.21446715     0.16293943      1973.4573   -50897.035   -53833.043  
  1.9610833    -0.9767559    29.07794     839.84296    -728.6645    -344.3437     147.85811    107.665245   168.51952    104.59832     77.1574       0.12093436     0.11205275      0.1553267      0.054932207     1885.9896   -50099.516   -58205.836  
  1.6215334    -1.1144748    22.932045    267.09943    -910.3706    -299.7643     197.70677    143.96335    225.33392    139.86244     103.17013     0.0015706839   -0.06983803     6.2568073      -0.06469144     1555.7969   -49260.086   -67659.87   
